time,logistic_discrete,gompertz_discrete
2.83,17.469584172872977,72.91224629189736
2.84,17.503912968476378,73.29408753127584
2.85,17.538308020474915,73.67716279350797
2.86,17.572769452019422,74.06147206880058
2.87,17.607297386471032,74.44701532955166
2.88,17.64189194740146,74.8337925303547
2.89,17.676553258593298,75.22180360800363
2.9,17.711281444040278,75.61104848149829
2.91,17.746076627947577,76.0015270520505
2.92,17.780938934732102,76.39323920309076
2.93,17.815868489022765,76.78618480027534
2.94,17.850865415660774,77.18036369149418
2.95,17.88592983969992,77.57577570687921
2.96,17.921061886406857,77.97242065881328
2.97,17.9562616812614,78.37029834193962
2.98,17.99152934995679,78.76940853317193
2.99,18.026865018400002,79.169750991705
3.0,18.06226881271202,79.57132545902587
3.0100000000000002,18.097740859228118,79.97413165892557
3.02,18.13328128449816,80.37816929751143
3.0300000000000002,18.168890215286872,80.78343806321993
3.04,18.204567778574134,81.18993762683007
3.0500000000000003,18.240314101555274,81.59766764147736
3.06,18.276129311641338,82.0066277426683
3.0700000000000003,18.31201353645939,82.41681754829546
3.08,18.34796690385279,82.82823665865304
3.09,18.383989541881487,83.24088465645302
3.1,18.4200815788223,83.65476110684185
3.11,18.456243143169203,84.06986555741764
3.12,18.492474363633622,84.48619753824796
3.13,18.52877536914471,84.90375656188807
3.14,18.56514628884964,85.32254212339978
3.15,18.601587252113887,85.74255370037079
3.16,18.63809838852152,86.16379075293456
3.17,18.674679827875483,86.58625272379072
3.18,18.71133170019789,87.00993903822601
3.19,18.748054135730296,87.43484910413568
3.2,18.784847264934005,87.86098231204552
3.21,18.82171121849034,88.28833803513429
3.22,18.858646127300936,88.71691562925675
3.23,18.895652122488027,89.14671443296716
3.24,18.932729335394736,89.57773376754328
3.25,18.969877897585352,90.00997293701091
3.2600000000000002,19.007097940845625,90.44343122816893
3.27,19.044389597183052,90.87810791061479
3.2800000000000002,19.08175299882716,91.31400223677058
3.29,19.119188278229796,91.75111344190955
3.3000000000000003,19.15669556806542,92.18944074418312
3.31,19.194275001231375,92.6289833446484
3.3200000000000003,19.231926710848192,93.0697404272962
3.33,19.269650830259867,93.5117111590795
3.34,19.307447493034147,93.95489468994246
3.35,19.345316832962823,94.39929015284986
3.36,19.383258984062014,94.844896663817
3.37,19.421274080572452,95.29171332194018
3.38,19.45936225695977,95.73973920942757
3.39,19.497523647914797,96.18897339163053
3.4,19.535758388353823,96.63941491707547
3.41,19.574066613418914,97.09106281749615
3.42,19.61244845847818,97.54391610786642
3.43,19.650904059126063,97.99797378643348
3.44,19.689433551183633,98.45323483475147
3.45,19.728037070698868,98.90969821771573
3.46,19.76671475394694,99.36736288359727
3.47,19.805466737430503,99.82622776407786
3.48,19.84429315787999,100.28629177428553
3.49,19.88319415225388,100.74755381283046
3.5,19.922169857738993,101.21001276184138
3.5100000000000002,19.96122041175079,101.67366748700236
3.52,20.00034595193364,102.13851683759007
3.5300000000000002,20.03954661616111,102.60455964651146
3.54,20.07882254253627,103.07179473034185
3.5500000000000003,20.118173869391953,103.54022088936348
3.56,20.15760073529106,104.00983690760451
